"RA_2006_CODE","RA_2006_NAME","SSC_2006_CODE","SSC_2006_NAME","RATIO","PERCENT"
"14","Very Remote Australia","18069","Milparinka",1,100
"14","Very Remote Australia","18189","Mount Hope",1,100
"14","Very Remote Australia","18491","Packsaddle",0.4615,46.15
"14","Very Remote Australia","18733","Sandy Creek (Cobar)",1,100
"14","Very Remote Australia","18943","Talawanta",1,100
"14","Very Remote Australia","19053","Tibooburra",1,100
"14","Very Remote Australia","19059","Tilpa",1,100
"14","Very Remote Australia","19061","Tindarey",1,100
"14","Very Remote Australia","19275","Wanaaring",1,100
"14","Very Remote Australia","19395","White Cliffs",1,100
"14","Very Remote Australia","19405","Wilcannia",1,100
"14","Very Remote Australia","19527","Yantabulla",1,100
"14","Very Remote Australia","19999","Unclassified NSW",0.8643,86.43
"20","Major Cities of Australia","21003","Abbotsford",1,100
"20","Major Cities of Australia","21005","Aberfeldie",1,100
"20","Major Cities of Australia","21007","Airport West",1,100
"20","Major Cities of Australia","21009","Albanvale",1,100
"20","Major Cities of Australia","21011","Albert Park",1,100
"20","Major Cities of Australia","21013","Albion",1,100
"20","Major Cities of Australia","21015","Alphington",1,100
"20","Major Cities of Australia","21017","Altona",1,100
"20","Major Cities of Australia","21019","Altona Meadows",1,100
"20","Major Cities of Australia","21021","Altona North",1,100
"20","Major Cities of Australia","21023","Ardeer",1,100
"20","Major Cities of Australia","21025","Armadale",1,100
"20","Major Cities of Australia","21027","Arthurs Seat",1,100
"20","Major Cities of Australia","21029","Ascot Vale",1,100
"20","Major Cities of Australia","21031","Ashburton",1,100
"20","Major Cities of Australia","21033","Ashwood",1,100
"20","Major Cities of Australia","21035","Aspendale",1,100
"20","Major Cities of Australia","21037","Aspendale Gardens",1,100
"20","Major Cities of Australia","21039","Attwood",1,100
"20","Major Cities of Australia","21041","Avondale Heights",1,100
"20","Major Cities of Australia","21043","Balaclava",1,100
"20","Major Cities of Australia","21045","Balnarring",1,100
"20","Major Cities of Australia","21047","Balnarring Beach",1,100
"20","Major Cities of Australia","21049","Balwyn",1,100
"20","Major Cities of Australia","21051","Balwyn North",1,100
"20","Major Cities of Australia","21053","Bangholme",1,100
"20","Major Cities of Australia","21055","Baxter",1,100
"20","Major Cities of Australia","21057","Bayswater",1,100
"20","Major Cities of Australia","21059","Bayswater North",1,100
"20","Major Cities of Australia","21061","Beaconsfield",1,100
"20","Major Cities of Australia","21063","Beaumaris",1,100
"20","Major Cities of Australia","21065","Belgrave",1,100
"20","Major Cities of Australia","21067","Belgrave Heights",1,100
"20","Major Cities of Australia","21069","Belgrave South",1,100
"20","Major Cities of Australia","21071","Bellfield (Greater Melbourne)",1,100
"20","Major Cities of Australia","21073","Bentleigh",1,100
"20","Major Cities of Australia","21075","Bentleigh East",1,100
"20","Major Cities of Australia","21077","Berwick",1,100
"20","Major Cities of Australia","21079","Bittern",1,100
"20","Major Cities of Australia","21081","Black Rock",1,100
"20","Major Cities of Australia","21083","Blackburn",1,100
"20","Major Cities of Australia","21085","Blackburn North",1,100
"20","Major Cities of Australia","21087","Blackburn South",1,100
"20","Major Cities of Australia","21089","Blairgowrie",1,100
"20","Major Cities of Australia","21091","Bonbeach",1,100
"20","Major Cities of Australia","21093","Boronia",1,100
"20","Major Cities of Australia","21095","Box Hill",1,100
"20","Major Cities of Australia","21097","Box Hill North",1,100
"20","Major Cities of Australia","21099","Box Hill South",1,100
"20","Major Cities of Australia","21101","Braeside",1,100
"20","Major Cities of Australia","21103","Braybrook",1,100
"20","Major Cities of Australia","21105","Briar Hill",1,100
"20","Major Cities of Australia","21107","Brighton",1,100
"20","Major Cities of Australia","21109","Brighton East",1,100
"20","Major Cities of Australia","21111","Broadmeadows",1,100
"20","Major Cities of Australia","21113","Brooklyn",1,100
"20","Major Cities of Australia","21115","Brunswick",1,100
"20","Major Cities of Australia","21117","Brunswick East",1,100
"20","Major Cities of Australia","21119","Brunswick West",1,100
"20","Major Cities of Australia","21121","Bulleen",1,100
"20","Major Cities of Australia","21123","Bundoora",1,100
"20","Major Cities of Australia","21125","Burnley",1,100
"20","Major Cities of Australia","21127","Burnside",1,100
"20","Major Cities of Australia","21129","Burwood",1,100
"20","Major Cities of Australia","21131","Burwood East",1,100
"20","Major Cities of Australia","21133","Cairnlea",1,100
"20","Major Cities of Australia","21135","Camberwell",1,100
"20","Major Cities of Australia","21137","Campbellfield",1,100
"20","Major Cities of Australia","21139","Canterbury",1,100
"20","Major Cities of Australia","21141","Carlton",1,100
"20","Major Cities of Australia","21143","Carlton North",1,100
"20","Major Cities of Australia","21145","Carnegie",1,100
"20","Major Cities of Australia","21147","Caroline Springs",1,100
"20","Major Cities of Australia","21149","Carrum",1,100
"20","Major Cities of Australia","21151","Carrum Downs",1,100
"20","Major Cities of Australia","21153","Caulfield",1,100
"20","Major Cities of Australia","21155","Caulfield East",1,100
"20","Major Cities of Australia","21157","Caulfield North",1,100
"20","Major Cities of Australia","21159","Caulfield South",1,100
"20","Major Cities of Australia","21161","Chadstone",1,100
"20","Major Cities of Australia","21163","Chelsea",1,100
"20","Major Cities of Australia","21165","Chelsea Heights",1,100
"20","Major Cities of Australia","21167","Cheltenham",1,100
"20","Major Cities of Australia","21169","Chirnside Park",1,100
"20","Major Cities of Australia","21171","Clarinda",1,100
"20","Major Cities of Australia","21173","Clayton",1,100
"20","Major Cities of Australia","21175","Clayton South",1,100
"20","Major Cities of Australia","21177","Clifton Hill",1,100
"20","Major Cities of Australia","21179","Coburg",1,100
"20","Major Cities of Australia","21181","Coburg North",1,100
"20","Major Cities of Australia","21183","Collingwood",1,100
"20","Major Cities of Australia","21185","Coolaroo",1,100
"20","Major Cities of Australia","21187","Craigieburn",1,100
"20","Major Cities of Australia","21189","Cranbourne",1,100
"20","Major Cities of Australia","21191","Cranbourne East",1,100
"20","Major Cities of Australia","21193","Cranbourne North",1,100
"20","Major Cities of Australia","21197","Cranbourne West",1,100
"20","Major Cities of Australia","21199","Cremorne",1,100
"20","Major Cities of Australia","21201","Crib Point",1,100
"20","Major Cities of Australia","21203","Croydon",1,100
"20","Major Cities of Australia","21205","Croydon Hills",1,100
"20","Major Cities of Australia","21207","Croydon North",1,100
"20","Major Cities of Australia","21209","Croydon South",1,100
"20","Major Cities of Australia","21211","Dallas",1,100
"20","Major Cities of Australia","21213","Dandenong",1,100
"20","Major Cities of Australia","21215","Dandenong North",1,100
"20","Major Cities of Australia","21217","Dandenong South",1,100
"20","Major Cities of Australia","21219","Deer Park",1,100
"20","Major Cities of Australia","21221","Delahey",1,100
"20","Major Cities of Australia","21223","Derrimut",1,100
"20","Major Cities of Australia","21225","Diamond Creek",1,100
"20","Major Cities of Australia","21227","Dingley Village",1,100
"20","Major Cities of Australia","21229","Docklands",1,100
"20","Major Cities of Australia","21231","Doncaster",1,100
"20","Major Cities of Australia","21233","Doncaster East",1,100
"20","Major Cities of Australia","21235","Donvale",1,100
"20","Major Cities of Australia","21237","Doveton",1,100
"20","Major Cities of Australia","21239","Dromana",1,100
"20","Major Cities of Australia","21241","Eaglemont",1,100
"20","Major Cities of Australia","21243","East Melbourne",1,100
"20","Major Cities of Australia","21245","Edithvale",1,100
"20","Major Cities of Australia","21247","Elsternwick",1,100
"20","Major Cities of Australia","21249","Eltham",1,100
"20","Major Cities of Australia","21251","Eltham North",1,100
"20","Major Cities of Australia","21253","Elwood",1,100
"20","Major Cities of Australia","21257","Endeavour Hills",1,100
"20","Major Cities of Australia","21259","Epping",1,100
"20","Major Cities of Australia","21261","Essendon",1,100
"20","Major Cities of Australia","21263","Essendon North",1,100
"20","Major Cities of Australia","21265","Essendon West",1,100
"20","Major Cities of Australia","21267","Eumemmerring",1,100
"20","Major Cities of Australia","21269","Fairfield",1,100
"20","Major Cities of Australia","21271","Fawkner",1,100
"20","Major Cities of Australia","21273","Ferntree Gully",1,100
"20","Major Cities of Australia","21275","Ferny Creek",1,100
"20","Major Cities of Australia","21277","Fitzroy",1,100
"20","Major Cities of Australia","21279","Fitzroy North",1,100
"20","Major Cities of Australia","21281","Flemington",1,100
"20","Major Cities of Australia","21283","Footscray",1,100
"20","Major Cities of Australia","21285","Forest Hill",1,100
"20","Major Cities of Australia","21287","Frankston",1,100
"20","Major Cities of Australia","21289","Frankston North",1,100
"20","Major Cities of Australia","21291","Frankston South",1,100
"20","Major Cities of Australia","21293","Gardenvale",1,100
"20","Major Cities of Australia","21295","Gladstone Park",1,100
"20","Major Cities of Australia","21297","Glen Huntly",1,100
"20","Major Cities of Australia","21299","Glen Iris",1,100
"20","Major Cities of Australia","21301","Glen Waverley",1,100
"20","Major Cities of Australia","21303","Glenroy",1,100
"20","Major Cities of Australia","21305","Gowanbrae",1,100
"20","Major Cities of Australia","21307","Greensborough",1,100
"20","Major Cities of Australia","21309","Greenvale",1,100
"20","Major Cities of Australia","21311","Hadfield",1,100
"20","Major Cities of Australia","21313","Hallam",1,100
"20","Major Cities of Australia","21315","Hampton",1,100
"20","Major Cities of Australia","21317","Hampton East",1,100
"20","Major Cities of Australia","21319","Hampton Park",1,100
"20","Major Cities of Australia","21321","Harkaway",1,100
"20","Major Cities of Australia","21323","Hastings",1,100
"20","Major Cities of Australia","21325","Hawthorn",1,100
"20","Major Cities of Australia","21327","Hawthorn East",1,100
"20","Major Cities of Australia","21329","Heatherton",1,100
"20","Major Cities of Australia","21331","Heathmont",1,100
"20","Major Cities of Australia","21333","Heidelberg",1,100
"20","Major Cities of Australia","21335","Heidelberg Heights",1,100
"20","Major Cities of Australia","21337","Heidelberg West",1,100
"20","Major Cities of Australia","21339","Highett",1,100
"20","Major Cities of Australia","21341","Hillside (Melton)",1,100
"20","Major Cities of Australia","21343","HMAS Cerberus",1,100
"20","Major Cities of Australia","21345","Hoppers Crossing",1,100
"20","Major Cities of Australia","21347","Hughesdale",1,100
"20","Major Cities of Australia","21349","Huntingdale",1,100
"20","Major Cities of Australia","21353","Ivanhoe",1,100
"20","Major Cities of Australia","21355","Ivanhoe East",1,100
"20","Major Cities of Australia","21357","Jacana",1,100
"20","Major Cities of Australia","21359","Junction Village",1,100
"20","Major Cities of Australia","21361","Kallista",1,100
"20","Major Cities of Australia","21363","Kalorama",1,100
"20","Major Cities of Australia","21365","Kealba",1,100
"20","Major Cities of Australia","21367","Keilor",1,100
"20","Major Cities of Australia","21369","Keilor Downs",1,100
"20","Major Cities of Australia","21371","Keilor East",1,100
"20","Major Cities of Australia","21373","Keilor Lodge",1,100
"20","Major Cities of Australia","21375","Keilor North",1,100
"20","Major Cities of Australia","21377","Keilor Park",1,100
"20","Major Cities of Australia","21379","Kensington",1,100
"20","Major Cities of Australia","21381","Kew",1,100
"20","Major Cities of Australia","21383","Kew East",1,100
"20","Major Cities of Australia","21385","Keysborough",1,100
"20","Major Cities of Australia","21387","Kilsyth",1,100
"20","Major Cities of Australia","21389","Kilsyth South",1,100
"20","Major Cities of Australia","21391","Kings Park",1,100
"20","Major Cities of Australia","21393","Kingsbury",1,100
"20","Major Cities of Australia","21395","Kingsville",1,100
"20","Major Cities of Australia","21397","Knoxfield",1,100
"20","Major Cities of Australia","21399","Kooyong",1,100
"20","Major Cities of Australia","21401","Lalor",1,100
"20","Major Cities of Australia","21403","Langwarrin",1,100
"20","Major Cities of Australia","21405","Langwarrin South",1,100
"20","Major Cities of Australia","21407","Laverton",1,100
"20","Major Cities of Australia","21409","Laverton North",1,100
"20","Major Cities of Australia","21411","Lilydale",1,100
"20","Major Cities of Australia","21413","Lower Plenty",1,100
"20","Major Cities of Australia","21415","Lynbrook",1,100
"20","Major Cities of Australia","21417","Lyndhurst",1,100
"20","Major Cities of Australia","21419","Lysterfield",1,100
"20","Major Cities of Australia","21421","Lysterfield South",1,100
"20","Major Cities of Australia","21423","Macleod",1,100
"20","Major Cities of Australia","21425","Maidstone",1,100
"20","Major Cities of Australia","21427","Malvern",1,100
"20","Major Cities of Australia","21429","Malvern East",1,100
"20","Major Cities of Australia","21431","Maribyrnong",1,100
"20","Major Cities of Australia","21433","McCrae",1,100
"20","Major Cities of Australia","21435","McKinnon",1,100
"20","Major Cities of Australia","21437","Meadow Heights",1,100
"20","Major Cities of Australia","21439","Melbourne",1,100
"20","Major Cities of Australia","21443","Mentone",1,100
"20","Major Cities of Australia","21447","Merricks Beach",1,100
"20","Major Cities of Australia","21449","Middle Park",1,100
"20","Major Cities of Australia","21451","Mill Park",1,100
"20","Major Cities of Australia","21453","Mitcham",1,100
"20","Major Cities of Australia","21455","Monbulk",1,100
"20","Major Cities of Australia","21457","Mont Albert",1,100
"20","Major Cities of Australia","21459","Mont Albert North",1,100
"20","Major Cities of Australia","21461","Montmorency",1,100
"20","Major Cities of Australia","21463","Montrose",1,100
"20","Major Cities of Australia","21465","Moonee Ponds",1,100
"20","Major Cities of Australia","21467","Moorabbin",1,100
"20","Major Cities of Australia","21469","Mooroolbark",1,100
"20","Major Cities of Australia","21471","Mordialloc",1,100
"20","Major Cities of Australia","21473","Mornington",1,100
